ID,Torneo,Tipo_Torneo,Player,Rondas,Equipo,Wins,Losses
20609,HIMMY BURNT GLIZZY TOUR #34 (100$ FOR 1ST),No-Oficial,rayrayvgc,https://play.limitlesstcg.com/api/tournaments/662fb976bd59c305cfa94a60/pairings,"[{'id': 'koraidon', 'name': 'Koraidon', 'item': 'Clear Amulet', 'ability': 'Orichalcum Pulse', 'attacks': ['Collision Course', 'Flare Blitz', 'Flame Charge', 'Protect'], 'tera': 'Fire'}, {'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Rocky Helmet', 'ability': 'Regenerator', 'attacks': ['Pollen Puff', 'Spore', 'Rage Powder', 'Protect'], 'tera': 'Dark'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Sitrus Berry', 'ability': 'Intimidate', 'attacks': ['Fake Out', 'Flare Blitz', 'Knock Off', 'Parting Shot'], 'tera': 'Grass'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Shadow Ball', 'Dazzling Gleam', 'Icy Wind'], 'tera': 'Fairy'}, {'id': 'walking-wake', 'name': 'Walking Wake', 'item': 'Assault Vest', 'ability': 'Protosynthesis', 'attacks': ['Hydro Steam', 'Draco Meteor', 'Snarl', 'Flamethrower'], 'tera': 'Water'}, {'id': 'farigiraf', 'name': 'Farigiraf', 'item': 'Safety Goggles', 'ability': 'Armor Tail', 'attacks': ['Dazzling Gleam', 'Psychic', 'Trick Room', 'Helping Hand'], 'tera': 'Fairy'}]",1,3
20610,HIMMY BURNT GLIZZY TOUR #34 (100$ FOR 1ST),No-Oficial,seanb610,https://play.limitlesstcg.com/api/tournaments/662fb976bd59c305cfa94a60/pairings,"[{'id': 'koraidon', 'name': 'Koraidon', 'item': 'Clear Amulet', 'ability': 'Orichalcum Pulse', 'attacks': ['Flame Charge', 'Collision Course', 'Flare Blitz', 'Protect'], 'tera': 'Fire'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Dazzling Gleam', 'Shadow Ball', 'Icy Wind'], 'tera': 'Fairy'}, {'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Rocky Helmet', 'ability': 'Regenerator', 'attacks': ['Spore', 'Sludge Bomb', 'Rage Powder', 'Protect'], 'tera': 'Dark'}, {'id': 'farigiraf', 'name': 'Farigiraf', 'item': 'Sitrus Berry', 'ability': 'Armor Tail', 'attacks': ['Psychic', 'Dazzling Gleam', 'Trick Room', 'Helping Hand'], 'tera': 'Fairy'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Assault Vest', 'ability': 'Intimidate', 'attacks': ['Fake Out', 'Flare Blitz', 'Knock Off', 'U-turn'], 'tera': 'Grass'}, {'id': 'walking-wake', 'name': 'Walking Wake', 'item': 'Life Orb', 'ability': 'Protosynthesis', 'attacks': ['Hydro Steam', 'Draco Meteor', 'Flamethrower', 'Protect'], 'tera': 'Water'}]",1,3
20611,HIMMY BURNT GLIZZY TOUR #34 (100$ FOR 1ST),No-Oficial,pilonzitos,https://play.limitlesstcg.com/api/tournaments/662fb976bd59c305cfa94a60/pairings,"[{'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Sitrus Berry', 'ability': 'Regenerator', 'attacks': ['Spore', 'Rage Powder', 'Pollen Puff', 'Protect'], 'tera': 'Water'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'Close Combat', 'Ice Spinner', 'U-turn'], 'tera': 'Steel'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Assault Vest', 'ability': 'Intimidate', 'attacks': ['Flare Blitz', 'U-turn', 'Fake Out', 'Knock Off'], 'tera': 'Ghost'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Miracle Seed', 'ability': 'Grassy Surge', 'attacks': ['Wood Hammer', 'Grassy Glide', 'Fake Out', 'Taunt'], 'tera': 'Fire'}, {'id': 'calyrex-shadow-rider', 'name': 'Shadow Rider Calyrex', 'item': 'Life Orb', 'ability': 'As One ', 'attacks': ['Astral Barrage', 'Draining Kiss', 'Nasty Plot', 'Protect'], 'tera': 'Fairy'}, {'id': 'tornadus', 'name': 'Tornadus', 'item': 'Focus Sash', 'ability': 'Prankster', 'attacks': ['Bleakwind Storm', 'Rain Dance', 'Tailwind', 'Protect'], 'tera': 'Ghost'}]",1,2
20612,HIMMY BURNT GLIZZY TOUR #34 (100$ FOR 1ST),No-Oficial,secondstoryvgc,https://play.limitlesstcg.com/api/tournaments/662fb976bd59c305cfa94a60/pairings,"[{'id': 'miraidon', 'name': 'Miraidon', 'item': 'Choice Specs', 'ability': 'Hadron Engine', 'attacks': ['Electro Drift', 'Dragon Pulse', 'Volt Switch', 'Draco Meteor'], 'tera': 'Electric'}, {'id': 'tornadus', 'name': 'Tornadus', 'item': 'Covert Cloak', 'ability': 'Prankster', 'attacks': ['Bleakwind Storm', 'Tailwind', 'Scary Face', 'Rain Dance'], 'tera': 'Dark'}, {'id': 'clefairy', 'name': 'Clefairy', 'item': 'Eviolite', 'ability': 'Friend Guard', 'attacks': ['Follow Me', 'Protect', 'After You', 'Helping Hand'], 'tera': 'Water'}, {'id': 'tsareena', 'name': 'Tsareena', 'item': 'Wide Lens', 'ability': 'Queenly Majesty', 'attacks': ['Power Whip', 'Triple Axel', 'Helping Hand', 'U-turn'], 'tera': 'Water'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Assault Vest', 'ability': 'Intimidate', 'attacks': ['Flare Blitz', 'Knock Off', 'U-turn', 'Fake Out'], 'tera': 'Grass'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Band', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'Aqua Jet', 'U-turn', 'Close Combat'], 'tera': 'Fire'}]",1,4
20613,HIMMY BURNT GLIZZY TOUR #34 (100$ FOR 1ST),No-Oficial,criss,https://play.limitlesstcg.com/api/tournaments/662fb976bd59c305cfa94a60/pairings,"[{'id': 'calyrex-ice-rider', 'name': 'Ice Rider Calyrex', 'item': 'Clear Amulet', 'ability': 'As One ', 'attacks': ['Glacial Lance', 'Close Combat', 'Trick Room', 'Protect'], 'tera': 'Water'}, {'id': 'ninetales-alola', 'name': 'Alolan Ninetales', 'item': 'Light Clay', 'ability': 'Snow Warning', 'attacks': ['Moonblast', 'Aurora Veil', 'Blizzard', 'Helping Hand'], 'tera': 'Ghost'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Sitrus Berry', 'ability': 'Intimidate', 'attacks': ['Fake Out', 'Flare Blitz', 'Parting Shot', 'Knock Off'], 'tera': 'Water'}, {'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Rocky Helmet', 'ability': 'Regenerator', 'attacks': ['Pollen Puff', 'Rage Powder', 'Spore', 'Sludge Bomb'], 'tera': 'Water'}, {'id': 'farigiraf', 'name': 'Farigiraf', 'item': 'Safety Goggles', 'ability': 'Armor Tail', 'attacks': ['Psychic', 'Dazzling Gleam', 'Helping Hand', 'Trick Room'], 'tera': 'Fairy'}, {'id': 'ursaluna-bloodmoon', 'name': 'Bloodmoon Ursaluna', 'item': 'Life Orb', 'ability': ""Mind's Eye"", 'attacks': ['Hyper Voice', 'Blood Moon', 'Earth Power', 'Protect'], 'tera': 'Normal'}]",1,3
20614,HIMMY BURNT GLIZZY TOUR #34 (100$ FOR 1ST),No-Oficial,praye,https://play.limitlesstcg.com/api/tournaments/662fb976bd59c305cfa94a60/pairings,"[{'id': 'tornadus', 'name': 'Tornadus', 'item': 'Covert Cloak', 'ability': 'Prankster', 'attacks': ['Bleakwind Storm', 'Tailwind', 'Rain Dance', 'Taunt'], 'tera': 'Dark'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Fake Out', 'Grassy Glide', 'Wood Hammer', 'U-turn'], 'tera': 'Fire'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Sitrus Berry', 'ability': 'Intimidate', 'attacks': ['Fake Out', 'Parting Shot', 'Will-O-Wisp', 'Knock Off'], 'tera': 'Water'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'U-turn', 'Close Combat', 'Aqua Jet'], 'tera': 'Water'}, {'id': 'clefairy', 'name': 'Clefairy', 'item': 'Eviolite', 'ability': 'Friend Guard', 'attacks': ['Follow Me', 'Protect', 'Helping Hand', 'After You'], 'tera': 'Water'}, {'id': 'calyrex-shadow-rider', 'name': 'Shadow Rider Calyrex', 'item': 'Focus Sash', 'ability': 'As One ', 'attacks': ['Protect', 'Nasty Plot', 'Psychic', 'Astral Barrage'], 'tera': 'Ghost'}]",1,2
20615,HIMMY BURNT GLIZZY TOUR #34 (100$ FOR 1ST),No-Oficial,shiesty_sorcerer,https://play.limitlesstcg.com/api/tournaments/662fb976bd59c305cfa94a60/pairings,"[{'id': 'archaludon', 'name': 'Archaludon', 'item': 'Assault Vest', 'ability': 'Stamina', 'attacks': ['Flash Cannon', 'Dragon Pulse', 'Electro Shot', 'Snarl'], 'tera': 'Fairy'}, {'id': 'baxcalibur', 'name': 'Baxcalibur', 'item': 'Clear Amulet', 'ability': 'Thermal Exchange', 'attacks': ['Protect', 'Ice Shard', 'Icicle Crash', 'Glaive Rush'], 'tera': 'Poison'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['U-turn', 'Aqua Jet', 'Surging Strikes', 'Close Combat'], 'tera': 'Ghost'}, {'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Sitrus Berry', 'ability': 'Regenerator', 'attacks': ['Sludge Bomb', 'Pollen Puff', 'Rage Powder', 'Spore'], 'tera': 'Steel'}, {'id': 'kyogre', 'name': 'Kyogre', 'item': 'Mystic Water', 'ability': 'Drizzle', 'attacks': ['Protect', 'Ice Beam', 'Water Spout', 'Origin Pulse'], 'tera': 'Grass'}, {'id': 'tornadus', 'name': 'Tornadus', 'item': 'Covert Cloak', 'ability': 'Prankster', 'attacks': ['Protect', 'Tailwind', 'Rain Dance', 'Bleakwind Storm'], 'tera': 'Dark'}]",1,2
20616,HIMMY BURNT GLIZZY TOUR #34 (100$ FOR 1ST),No-Oficial,2edilso,https://play.limitlesstcg.com/api/tournaments/662fb976bd59c305cfa94a60/pairings,"[{'id': 'miraidon', 'name': 'Miraidon', 'item': 'Assault Vest', 'ability': 'Hadron Engine', 'attacks': ['Electro Drift', 'Volt Switch', 'Draco Meteor', 'Dazzling Gleam'], 'tera': 'Fairy'}, {'id': 'iron-bundle', 'name': 'Iron Bundle', 'item': 'Life Orb', 'ability': 'Quark Drive', 'attacks': ['Protect', 'Blizzard', 'Freeze-Dry', 'Hydro Pump'], 'tera': 'Ice'}, {'id': 'ninetales-alola', 'name': 'Alolan Ninetales', 'item': 'Light Clay', 'ability': 'Snow Warning', 'attacks': ['Blizzard', 'Dazzling Gleam', 'Aurora Veil', 'Helping Hand'], 'tera': 'Ghost'}, {'id': 'ogerpon', 'name': 'Ogerpon', 'item': 'Covert Cloak', 'ability': 'Defiant', 'attacks': ['Ivy Cudgel', 'Superpower', 'Spiky Shield', 'Follow Me'], 'tera': 'Grass'}, {'id': 'iron-jugulis', 'name': 'Iron Jugulis', 'item': 'Focus Sash', 'ability': 'Quark Drive', 'attacks': ['Tailwind', 'Air Slash', 'Snarl', 'Taunt'], 'tera': 'Poison'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Safety Goggles', 'ability': 'Intimidate', 'attacks': ['Knock Off', 'Flare Blitz', 'Parting Shot', 'Fake Out'], 'tera': 'Ghost'}]",1,3
20617,HIMMY BURNT GLIZZY TOUR #34 (100$ FOR 1ST),No-Oficial,mil0,https://play.limitlesstcg.com/api/tournaments/662fb976bd59c305cfa94a60/pairings,"[{'id': 'calyrex-shadow-rider', 'name': 'Shadow Rider Calyrex', 'item': 'Focus Sash', 'ability': 'As One ', 'attacks': ['Astral Barrage', 'Psychic', 'Nasty Plot', 'Protect'], 'tera': 'Ghost'}, {'id': 'tornadus', 'name': 'Tornadus', 'item': 'Covert Cloak', 'ability': 'Prankster', 'attacks': ['Sunny Day', 'Tailwind', 'Bleakwind Storm', 'Taunt'], 'tera': 'Dark'}, {'id': 'farigiraf', 'name': 'Farigiraf', 'item': 'Sitrus Berry', 'ability': 'Armor Tail', 'attacks': ['Trick Room', 'Dazzling Gleam', 'Protect', 'Imprison'], 'tera': 'Fairy'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Fake Out', 'Grassy Glide', 'High Horsepower', 'Wood Hammer'], 'tera': 'Fire'}, {'id': 'ursaluna-bloodmoon', 'name': 'Bloodmoon Ursaluna', 'item': 'Life Orb', 'ability': ""Mind's Eye"", 'attacks': ['Blood Moon', 'Hyper Voice', 'Earth Power', 'Protect'], 'tera': 'Normal'}, {'id': 'ogerpon-cornerstone', 'name': 'Cornerstone Mask Ogerpon', 'item': 'Cornerstone Mask', 'ability': 'Sturdy', 'attacks': ['Follow Me', 'Ivy Cudgel', 'Horn Leech', 'Spiky Shield'], 'tera': 'Rock'}]",1,3
20618,HIMMY BURNT GLIZZY TOUR #34 (100$ FOR 1ST),No-Oficial,microwave,https://play.limitlesstcg.com/api/tournaments/662fb976bd59c305cfa94a60/pairings,"[{'id': 'lunala', 'name': 'Lunala', 'item': 'Power Herb', 'ability': 'Shadow Shield', 'attacks': ['Meteor Beam', 'Moongeist Beam', 'Wide Guard', 'Trick Room'], 'tera': 'Ghost'}, {'id': 'tornadus', 'name': 'Tornadus', 'item': 'Covert Cloak', 'ability': 'Prankster', 'attacks': ['Bleakwind Storm', 'Tailwind', 'Taunt', 'Rain Dance'], 'tera': 'Dark'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'Close Combat', 'Aqua Jet', 'U-turn'], 'tera': 'Water'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Fake Out', 'Grassy Glide', 'Wood Hammer', 'High Horsepower'], 'tera': 'Fire'}, {'id': 'volcarona', 'name': 'Volcarona', 'item': 'Safety Goggles', 'ability': 'Flame Body', 'attacks': ['Flamethrower', 'Quiver Dance', 'Bug Buzz', 'Protect'], 'tera': 'Dragon'}, {'id': 'raging-bolt', 'name': 'Raging Bolt', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Thunderclap', 'Thunderbolt', 'Draco Meteor', 'Protect'], 'tera': 'Fairy'}]",1,3
20619,HIMMY BURNT GLIZZY TOUR #34 (100$ FOR 1ST),No-Oficial,lazywarlock,https://play.limitlesstcg.com/api/tournaments/662fb976bd59c305cfa94a60/pairings,"[{'id': 'kyogre', 'name': 'Kyogre', 'item': 'Mystic Water', 'ability': 'Drizzle', 'attacks': ['Water Spout', 'Origin Pulse', 'Ice Beam', 'Protect'], 'tera': 'Grass'}, {'id': 'tornadus', 'name': 'Tornadus', 'item': 'Focus Sash', 'ability': 'Prankster', 'attacks': ['Hurricane', 'Tailwind', 'Rain Dance', 'Protect'], 'tera': 'Ghost'}, {'id': 'tsareena', 'name': 'Tsareena', 'item': 'Wide Lens', 'ability': 'Queenly Majesty', 'attacks': ['Power Whip', 'Triple Axel', 'Helping Hand', 'Taunt'], 'tera': 'Fire'}, {'id': 'landorus', 'name': 'Landorus', 'item': 'Life Orb', 'ability': 'Sheer Force', 'attacks': ['Earth Power', 'Sludge Bomb', 'Sandsear Storm', 'Protect'], 'tera': 'Steel'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Safety Goggles', 'ability': 'Intimidate', 'attacks': ['Flare Blitz', 'Fake Out', 'Parting Shot', 'Knock Off'], 'tera': 'Dragon'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'Close Combat', 'Ice Spinner', 'U-turn'], 'tera': 'Water'}]",1,3
20620,HIMMY BURNT GLIZZY TOUR #34 (100$ FOR 1ST),No-Oficial,snaporas,https://play.limitlesstcg.com/api/tournaments/662fb976bd59c305cfa94a60/pairings,"[{'id': 'kyogre', 'name': 'Kyogre', 'item': 'Choice Scarf', 'ability': 'Drizzle', 'attacks': ['Water Spout', 'Origin Pulse', 'Ice Beam', 'Hydro Pump'], 'tera': 'Water'}, {'id': 'tornadus', 'name': 'Tornadus', 'item': 'Focus Sash', 'ability': 'Prankster', 'attacks': ['Protect', 'Bleakwind Storm', 'Rain Dance', 'Tailwind'], 'tera': 'Ghost'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Sitrus Berry', 'ability': 'Intimidate', 'attacks': ['Flare Blitz', 'Knock Off', 'Parting Shot', 'Fake Out'], 'tera': 'Ghost'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Grassy Glide', 'Wood Hammer', 'Fake Out', 'U-turn'], 'tera': 'Grass'}, {'id': 'urshifu', 'name': 'Urshifu', 'item': 'Black Glasses', 'ability': 'Unseen Fist', 'attacks': ['Detect', 'Wicked Blow', 'Close Combat', 'Sucker Punch'], 'tera': 'Fire'}, {'id': 'tsareena', 'name': 'Tsareena', 'item': 'Wide Lens', 'ability': 'Queenly Majesty', 'attacks': ['Helping Hand', 'Taunt', 'Triple Axel', 'Power Whip'], 'tera': 'Fire'}]",1,3
20621,HIMMY BURNT GLIZZY TOUR #34 (100$ FOR 1ST),No-Oficial,nanmig9,https://play.limitlesstcg.com/api/tournaments/662fb976bd59c305cfa94a60/pairings,"[{'id': 'koraidon', 'name': 'Koraidon', 'item': 'Clear Amulet', 'ability': 'Orichalcum Pulse', 'attacks': ['Collision Course', 'Flare Blitz', 'Breaking Swipe', 'Protect'], 'tera': 'Fire'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Dazzling Gleam', 'Shadow Ball', 'Icy Wind'], 'tera': 'Fairy'}, {'id': 'chi-yu', 'name': 'Chi-Yu', 'item': 'Focus Sash', 'ability': 'Beads of Ruin', 'attacks': ['Heat Wave', 'Dark Pulse', 'Snarl', 'Protect'], 'tera': 'Ghost'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Wood Hammer', 'Grassy Glide', 'High Horsepower', 'Fake Out'], 'tera': 'Fire'}, {'id': 'walking-wake', 'name': 'Walking Wake', 'item': 'Life Orb', 'ability': 'Protosynthesis', 'attacks': ['Hydro Steam', 'Dragon Pulse', 'Flamethrower', 'Protect'], 'tera': 'Fire'}, {'id': 'tornadus', 'name': 'Tornadus', 'item': 'Covert Cloak', 'ability': 'Prankster', 'attacks': ['Bleakwind Storm', 'Tailwind', 'Taunt', 'Sunny Day'], 'tera': 'Steel'}]",1,2
20622,HIMMY BURNT GLIZZY TOUR #34 (100$ FOR 1ST),No-Oficial,watermelonsnow,https://play.limitlesstcg.com/api/tournaments/662fb976bd59c305cfa94a60/pairings,"[{'id': 'miraidon', 'name': 'Miraidon', 'item': 'Covert Cloak', 'ability': 'Hadron Engine', 'attacks': ['Dazzling Gleam', 'Electro Drift', 'Protect', 'Draco Meteor'], 'tera': 'Fairy'}, {'id': 'iron-bundle', 'name': 'Iron Bundle', 'item': 'Focus Sash', 'ability': 'Quark Drive', 'attacks': ['Icy Wind', 'Freeze-Dry', 'Protect', 'Hydro Pump'], 'tera': 'Ice'}, {'id': 'grimmsnarl', 'name': 'Grimmsnarl', 'item': 'Light Clay', 'ability': 'Prankster', 'attacks': ['Taunt', 'Parting Shot', 'Light Screen', 'Reflect'], 'tera': 'Ghost'}, {'id': 'iron-treads', 'name': 'Iron Treads', 'item': 'Life Orb', 'ability': 'Quark Drive', 'attacks': ['Heavy Slam', 'Earthquake', 'Supercell Slam', 'Protect'], 'tera': 'Electric'}, {'id': 'ogerpon-wellspring', 'name': 'Wellspring Mask Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Follow Me', 'Horn Leech', 'Ivy Cudgel', 'Spiky Shield'], 'tera': 'Water'}, {'id': 'iron-jugulis', 'name': 'Iron Jugulis', 'item': 'Choice Specs', 'ability': 'Quark Drive', 'attacks': ['Heat Wave', 'Air Slash', 'Flash Cannon', 'Dark Pulse'], 'tera': 'Steel'}]",1,7
20623,HIMMY BURNT GLIZZY TOUR #34 (100$ FOR 1ST),No-Oficial,azunkurone,https://play.limitlesstcg.com/api/tournaments/662fb976bd59c305cfa94a60/pairings,"[{'id': 'sceptile', 'name': 'Sceptile', 'item': 'Electric Seed', 'ability': 'Unburden', 'attacks': ['Shed Tail', 'Dragon Cheer', 'Detect', 'Grass Pledge'], 'tera': 'Dark'}, {'id': 'miraidon', 'name': 'Miraidon', 'item': 'Scope Lens', 'ability': 'Hadron Engine', 'attacks': ['Electro Drift', 'Draco Meteor', 'Volt Switch', 'Protect'], 'tera': 'Grass'}, {'id': 'empoleon', 'name': 'Empoleon', 'item': 'Assault Vest', 'ability': 'Competitive', 'attacks': ['Water Pledge', 'Flip Turn', 'Flash Cannon', 'Icy Wind'], 'tera': 'Grass'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Safety Goggles', 'ability': 'Intimidate', 'attacks': ['Fake Out', 'Knock Off', 'Flare Blitz', 'Parting Shot'], 'tera': 'Water'}, {'id': 'iron-valiant', 'name': 'Iron Valiant', 'item': 'Focus Sash', 'ability': 'Quark Drive', 'attacks': ['Wide Guard', 'Spirit Break', 'Close Combat', 'Protect'], 'tera': 'Ghost'}, {'id': 'walking-wake', 'name': 'Walking Wake', 'item': 'Razor Claw', 'ability': 'Protosynthesis', 'attacks': ['Hydro Steam', 'Draco Meteor', 'Flamethrower', 'Protect'], 'tera': 'Fire'}]",1,3
20624,HIMMY BURNT GLIZZY TOUR #34 (100$ FOR 1ST),No-Oficial,hadleigh23,https://play.limitlesstcg.com/api/tournaments/662fb976bd59c305cfa94a60/pairings,"[{'id': 'calyrex-shadow-rider', 'name': 'Shadow Rider Calyrex', 'item': 'Focus Sash', 'ability': 'As One ', 'attacks': ['Astral Barrage', 'Protect', 'Nasty Plot', 'Psyshock'], 'tera': 'Normal'}, {'id': 'porygon-z', 'name': 'Porygon-Z', 'item': 'Assault Vest', 'ability': 'Adaptability', 'attacks': ['Tri Attack', 'Thunderbolt', 'Psyshock', 'Dark Pulse'], 'tera': 'Dark'}, {'id': 'clefairy', 'name': 'Clefairy', 'item': 'Eviolite', 'ability': 'Friend Guard', 'attacks': ['After You', 'Follow Me', 'Protect', 'Helping Hand'], 'tera': 'Water'}, {'id': 'whimsicott', 'name': 'Whimsicott', 'item': 'Covert Cloak', 'ability': 'Prankster', 'attacks': ['Tailwind', 'Moonblast', 'Solar Beam', 'Helping Hand'], 'tera': 'Ghost'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Sitrus Berry', 'ability': 'Intimidate', 'attacks': ['Fake Out', 'Flare Blitz', 'Knock Off', 'Parting Shot'], 'tera': 'Grass'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Aqua Jet', 'U-turn', 'Close Combat', 'Surging Strikes'], 'tera': 'Water'}]",1,4
20625,HIMMY BURNT GLIZZY TOUR #34 (100$ FOR 1ST),No-Oficial,bengalininja2020,https://play.limitlesstcg.com/api/tournaments/662fb976bd59c305cfa94a60/pairings,"[{'id': 'kyogre', 'name': 'Kyogre', 'item': 'Mystic Water', 'ability': 'Drizzle', 'attacks': ['Ice Beam', 'Origin Pulse', 'Water Spout', 'Protect'], 'tera': 'Water'}, {'id': 'tsareena', 'name': 'Tsareena', 'item': 'Wide Lens', 'ability': 'Queenly Majesty', 'attacks': ['Triple Axel', 'Power Whip', 'Taunt', 'Helping Hand'], 'tera': 'Grass'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Icy Wind', 'Fake Tears', 'Protect'], 'tera': 'Fairy'}, {'id': 'tornadus', 'name': 'Tornadus', 'item': 'Focus Sash', 'ability': 'Prankster', 'attacks': ['Bleakwind Storm', 'Tailwind', 'Taunt', 'Icy Wind'], 'tera': 'Grass'}, {'id': 'landorus', 'name': 'Landorus', 'item': 'Life Orb', 'ability': 'Sheer Force', 'attacks': ['Earth Power', 'Sludge Bomb', 'Sandsear Storm', 'Protect'], 'tera': 'Poison'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Assault Vest', 'ability': 'Intimidate', 'attacks': ['Flare Blitz', 'Fake Out', 'Parting Shot', 'Knock Off'], 'tera': 'Poison'}]",1,7
20626,HIMMY BURNT GLIZZY TOUR #34 (100$ FOR 1ST),No-Oficial,exgenn,https://play.limitlesstcg.com/api/tournaments/662fb976bd59c305cfa94a60/pairings,"[{'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Protect', 'Taunt', 'Icy Wind', 'Moonblast'], 'tera': 'Dark'}, {'id': 'miraidon', 'name': 'Miraidon', 'item': 'Assault Vest', 'ability': 'Hadron Engine', 'attacks': ['Electro Drift', 'Overheat', 'Volt Switch', 'Draco Meteor'], 'tera': 'Electric'}, {'id': 'dondozo', 'name': 'Dondozo', 'item': 'Leftovers', 'ability': 'Unaware', 'attacks': ['Rock Slide', 'Protect', 'Order Up', 'Wave Crash'], 'tera': 'Grass'}, {'id': 'annihilape', 'name': 'Annihilape', 'item': 'Choice Scarf', 'ability': 'Defiant', 'attacks': ['Final Gambit', 'Coaching', 'Rage Fist', 'Close Combat'], 'tera': 'Grass'}, {'id': 'tatsugiri', 'name': 'Tatsugiri', 'item': 'Focus Sash', 'ability': 'Commander', 'attacks': ['Muddy Water', 'Mirror Coat', 'Draco Meteor', 'Protect'], 'tera': 'Water'}, {'id': 'ogerpon-hearthflame', 'name': 'Hearthflame Mask Ogerpon', 'item': 'Hearthflame Mask', 'ability': 'Mold Breaker', 'attacks': ['Horn Leech', 'Stomping Tantrum', 'Spiky Shield', 'Ivy Cudgel'], 'tera': 'Fire'}]",1,3
