ID,Ronda,Rival,Resultado
20184,3,ludo974,Win
20184,4,bwenty,Loss
20184,5,finnzvgc,Loss
20184,6,timster,Win
20184,T32-2,finnzvgc,Loss
20185,1,artorias777,Win
20185,2,eacrow,Loss
20185,3,okiedokiesmokie,Win
20185,4,fakegiovanni,Loss
20185,5,michg28,Win
20185,6,anubis,Win
20185,T32-14,pakoglitch,Loss
20186,1,kodebeast,Win
20186,2,daazak,Loss
20186,3,fakegiovanni,Loss
20186,4,yuanyo,Win
20186,5,simipour,Win
20186,6,dimonutive,Win
20186,T32-6,pyprod,Loss
20187,1,vordero,Loss
20187,2,jadedragon61,Win
20187,3,darkhelm145,Win
20187,4,kihrin365,Win
20187,5,crestofhope,Loss
20187,6,sssnakefarm,Win
20187,T32-12,saikovgc,Loss
20188,1,patillac,Win
20188,2,chronic,Win
20188,3,mobiusvgc,Win
20188,4,tomma,Loss
20189,1,renvgc,Win
20189,2,ludo974,Loss
20189,3,rextone,Win
20189,4,kidkat,Win
20189,5,ariesxvgc,Loss
20189,6,mrawesome,Loss
20190,1,rextone,Loss
20190,DROP,DROP,DROP
20190,3,michg28,Win
20190,4,ddxd,Loss
20190,5,professor_j,Win
20190,6,pakoglitch,Loss
20191,1,camlove123,Win
20191,2,fakegiovanni,Win
20191,3,jido,Loss
20191,4,nerdvillage,Win
20191,5,ducelimone,Loss
20192,1,professor_j,Win
20192,2,lorenzaooooo,Loss
20192,3,exonarf,Win
20192,4,hidan,Win
20192,5,vordero,Loss
20192,6,pontusvgc,Loss
20193,1,darkhelm145,Win
20193,2,bwenty,Loss
20193,3,slimeyxd,Win
20193,4,pyprod,Loss
20193,5,magikman,Win
20193,6,rextone,Loss
20194,1,cinavgc92,Win
20194,2,viophoenixvgc,Win
20194,3,lerotri,Loss
20194,4,artorias777,Win
20195,1,fofer,Loss
20195,2,alphamag92,Win
20195,3,falcia,Loss
20195,4,ilsommo,Win
20195,5,nerdvillage,Win
20195,6,boonrd,Loss
20196,1,nerdvillage,Win
20196,2,zanemon,Win
20196,3,simipour,Win
20196,4,saikovgc,Loss
20197,1,poltergeist6913,Win
20197,2,koonky2,Loss
20197,3,renvgc,Win
20197,4,deusbax,Win
20197,5,chuybreton,Loss
20198,1,kidkat,Loss
20198,2,kyra,Win
20198,3,kihrin365,Win
20198,4,mirorbvgc,Loss
20198,5,timster,Loss
20198,DROP,DROP,DROP
20199,1,sike038,Win
20199,2,mirorbvgc,Loss
20199,3,yuanyo,Win
20199,4,eacrow,Loss
20199,5,hidan,Win
20199,6,ddxd,Loss
20200,1,aldrich,Loss
20200,2,specialnabbit,Win
20200,3,patillac,Loss
20200,4,rpjoca,Win
20200,5,wakka,Win
20200,6,kidkat,Loss
20201,1,dosei,Loss
20201,2,professor_j,Win
20201,3,rpjoca,Win
20201,4,ludo974,Loss
20201,5,sssnakefarm,Loss
20201,6,kihrin365,Win
20202,1,cedo46ff,Win
20202,2,ddxd,Loss
20202,3,kidkat,Loss
20202,4,exonarf,Win
20202,5,voidbunny123,Win
20202,6,falcia,Loss
20203,1,pakoglitch,Loss
20203,2,jz21,Win
20203,3,robbie,Win
20203,4,patillac,Win
20204,1,cromo,Loss
20204,2,deusbax,Loss
20204,3,specialnabbit,Win
20204,4,joey_vgc,Win
20204,5,artorias777,Win
20204,6,jido,Loss
20205,1,chronic,Loss
20205,2,nerdvillage,Loss
20205,3,sakureon,Win
20205,4,ladymaeve,Win
20205,5,kodebeast,Loss
20205,6,michg28,Win
20206,1,cubo,Loss
20206,2,darkhelm145,Loss
20206,3,magikman,Loss
20206,4,sike038,Win
20206,5,slimeyxd,Win
20206,6,ladymaeve,Win
20207,1,sssnakefarm,Win
20207,2,cubo,Win
20207,3,daazak,Loss
20208,1,usagifoo,Win
20208,2,pontusvgc,Win
20208,3,dosei,Loss
20208,4,ducelimone,Loss
20208,5,rextone,Loss
20208,6,ajsdaddy,Loss
20209,1,lorenzaooooo,Loss
20209,2,mugiwara56,Win
20209,3,anubis,Win
20209,4,hayato,Loss
20209,5,pakoglitch,Loss
20210,1,pontusvgc,Loss
20210,2,magikman,Win
20210,3,ariesxvgc,Loss
20210,4,slimeyxd,Win
20210,5,falcia,Loss
20211,1,pyprod,Loss
20211,2,ladymaeve,Win
20211,3,usagifoo,Win
20211,4,ariesxvgc,Loss
20211,5,okiedokiesmokie,Loss
20212,1,deusbax,Win
20212,2,pieratvgc,Win
20212,3,koonky2,Loss
20213,1,fxnrir,Loss
20213,2,timster,Win
20213,3,slowboho,Win
20213,4,overtonw1nd0w,Loss
20214,1,lerotri,Loss
20214,2,mrawesome,Loss
20214,3,jvon,Win
20214,4,pieratvgc,Win
20214,5,anubis,Loss
20215,1,mugiwara56,Win
20215,2,pyprod,Loss
20215,3,pieratvgc,Win
20215,4,crestofhope,Loss
20216,1,anubis,Win
20216,2,plopy,Win
20217,1,crestofhope,Loss
20217,2,sirox,Loss
20217,3,skyrayvgc,Win
20217,4,theregalac3,Win
20217,5,dimonutive,Loss
20218,1,michg28,Win
20218,2,manudella,Loss
20218,3,pallante960,Win
20218,4,chronic,Loss
20218,5,viophoenixvgc,Loss
20219,1,asteriio,Win
20219,2,kihrin365,Win
20219,3,finnzvgc,Loss
20219,4,chuybreton,Loss
20220,1,jvon,Win
20220,2,cromo,Win
20220,3,lorenzaooooo,Loss
20221,1,ladymaeve,Win
20221,2,yblank,Loss
20221,3,artorias777,Loss
20221,4,boonrd,Loss
20221,5,exonarf,Win
20221,6,nerdvillage,Loss
20222,1,hidan,Loss
20222,2,roth0lrg,Win
20222,3,kodebeast,Loss
20222,4,darkhelm145,Win
20222,5,kidkat,Loss
20222,6,professor_j,Loss
20223,1,zanemon,Loss
20223,2,hayato,Loss
20223,3,axelcrow,Win
20223,4,renvgc,Win
20224,1,kihrin365,Loss
20224,2,voidbunny123,Loss
20224,3,sike038,Win
20224,4,professor_j,Loss
20224,5,ajsdaddy,Win
20224,6,skyrayvgc,Loss
20225,1,yuanyo,Loss
20225,2,ajsdaddy,Win
20225,3,chuybreton,Loss
20225,4,sssnakefarm,Loss
20225,5,pieratvgc,Win
20225,6,axelcrow,Loss
20226,DROP,DROP,DROP
20226,2,ilsommo,Loss
20226,3,theregalac3,Loss
20226,4,axelcrow,Win
20226,5,ladymaeve,Loss
20226,6,simipour,Win
20227,1,alphamag92,Win
20227,2,tomma,Loss
20227,3,crestofhope,Loss
20228,1,kyra,Win
20228,2,aldrich,Loss
20229,1,jz21,Win
20229,2,dosei,Loss
20230,1,timster,Win
20230,2,mobiusvgc,Loss
20230,3,pontusvgc,Loss
20231,1,slowboho,Win
20231,2,jido,Loss
20231,3,hayato,Loss
20232,1,skyrayvgc,Win
20232,2,fofer,Loss
20233,1,bwenty,Loss
20233,2,asteriio,Win
20233,3,hidan,Loss
20234,1,daazak,Loss
20234,2,edradical,Win
20235,1,ilsommo,Win
20235,2,finnzvgc,Loss
20235,3,viophoenixvgc,Loss
20235,4,rextone,Loss
20236,1,mrawesome,Win
20236,2,pakoglitch,Loss
20236,3,chronic,Loss
20236,4,okiedokiesmokie,Loss
20236,5,kihrin365,Loss
20237,1,theregalac3,Win
20237,2,lerotri,Loss
20237,3,nerdvillage,Loss
20237,4,anubis,Loss
20238,1,jido,Loss
20238,2,camlove123,Win
20238,3,mrawesome,Loss
20238,4,timster,Loss
20239,1,falcia,Win
20239,2,fxnrir,Loss
20239,3,irisfiredragonq,Loss
20239,4,wakka,Loss
20239,5,ilsommo,Loss
20240,1,chuybreton,Loss
20240,2,michg28,Loss
20240,DROP,DROP,DROP
20241,1,dimonutive,Loss
20241,2,skyrayvgc,Win
20241,3,boonrd,Loss
20241,4,michg28,Loss
20242,1,tomma,Loss
20242,2,jvon,Loss
20242,3,jz21,Loss
20242,4,ajsdaddy,Loss
20242,DROP,DROP,DROP
20242,6,ilsommo,Loss
20243,1,koonky2,Loss
20243,2,sakureon,Win
20243,3,dimonutive,Loss
20243,4,sirox,Loss
20243,5,skyrayvgc,Loss
20244,1,fakegiovanni,Loss
20244,2,sike038,Win
20244,3,overtonw1nd0w,Loss
20244,4,jz21,Loss
20245,1,mobiusvgc,Loss
20245,2,axelcrow,Win
20245,3,wakka,Loss
20246,1,robbie,Loss
20246,2,cedo46ff,Win
20246,3,deusbax,Loss
20247,1,rpjoca,Loss
20247,2,usagifoo,Loss
20247,3,ajsdaddy,Win
20247,4,magikman,Loss
20248,1,simipour,Loss
20248,2,theregalac3,Win
20248,3,voidbunny123,Loss
20249,1,manudella,Loss
20250,1,mirorbvgc,Loss
20251,1,finnzvgc,Loss
20252,1,eacrow,Loss
20252,2,boonrd,Loss
20253,1,ddxd,Loss
20253,2,falcia,Loss
20254,1,ducelimone,Loss
20254,2,anubis,Loss
20254,3,timster,Loss
20255,1,overtonw1nd0w,Loss
20256,1,saikovgc,Loss
20256,2,jhinting,Loss
20257,1,ariesxvgc,Loss
20257,2,slimeyxd,Loss
20257,3,professor_j,Loss
20258,1,plopy,Loss
20258,2,artorias777,Loss
20259,1,irisfiredragonq,Loss
20259,2,patillac,Loss
20260,1,ludo974,Loss
20260,2,joey_vgc,Loss
20261,1,inkevin,Loss
20261,2,sssnakefarm,Loss
20262,1,viophoenixvgc,Loss
20262,2,renvgc,Loss
20262,3,ladymaeve,Loss
20262,4,skyrayvgc,Loss
20263,1,yblank,Loss
20263,2,pallante960,Loss
20263,3,cedo46ff,Loss
20264,1,okiedokiesmokie,Loss
20264,2,slowboho,Loss
20264,3,asteriio,Loss
20265,1,elfullbuster,Win
20265,2,coldinglight,Loss
20265,3,prolegenz,Loss
20265,4,andrewswho,Win
20265,5,narret,Win
20265,6,soda90vgc,Win
20265,7,sword,Win
20265,T8-4,coldinglight,Win
20265,T2-1,costagg,Win
20265,T16-8,kera,Win
20265,T4-2,kotomi,Win
20266,1,soda90vgc,Loss
20266,2,shellslayer,Loss
20266,3,hellraiser,Win
20266,4,doomnik,Win
20266,5,peprayo25,Win
20266,6,pavelcito,Win
20266,7,dansan,Win
20266,T8-1,gidudai,Win
20266,T4-1,cicciott,Win
20266,T2-1,vovomaxben10,Loss
20266,T16-1,z0mog,Win
20267,1,prolegenz,Win
20267,2,busha,Win
20267,3,shabarai,Win
20267,4,penglin,Loss
20267,5,ikerdds,Win
20267,6,jassiel,Win
20267,7,z0mog,Loss
20267,T16-4,jayballester,Win
20267,T4-1,costagg,Loss
20267,T8-2,samubl,Win
20268,1,adriamontero,Win
20268,2,bigmikeog,Win
20268,3,jordi10,Win
20268,4,fedecampovgc,Win
20268,5,penglin,Win
20268,6,z0mog,Loss
20268,7,wilfire70,Loss
20268,T8-3,joedapr0,Win
20268,T16-6,bastiblitz,Win
20268,T4-2,vovomaxben10,Loss
20269,1,fiiveevgc,Win
20269,2,vovomaxben10,Win
20269,3,jassiel,Win
20269,4,pavelcito,Loss
20269,5,pedrovgc21,Win
20269,6,jayballester,Win
20269,7,shabarai,Win
20269,T16-7,lelebrg,Win
20269,T8-4,vovomaxben10,Loss
20270,1,efravgc,Win
20270,2,lelebrg,Win
20270,3,kera,Loss
20270,4,sword,Win
20270,5,mrpenguin93,Win
20270,6,fedecampovgc,Loss
20270,7,sunroom,Win
20270,T8-1,costagg,Loss
20270,T16-2,shabarai,Win
20271,1,jassiel,Loss
20271,2,gabros010,Win
20271,3,andrewswho,Win
20271,4,soda90vgc,Win
20271,5,sunroom,Loss
20271,6,thexich,Win
20271,7,fiiveevgc,Win
20271,T16-3,fedecampovgc,Win
20271,T8-2,cicciott,Loss
20272,1,sergiopw23,Win
20272,2,fedecampovgc,Loss
20272,3,johngrace,Loss
20272,4,efravgc,Win
20272,5,joanpa03,Win
20272,6,pedrovgc21,Win
20272,7,mrpenguin93,Win
20272,T8-3,kotomi,Loss
20272,T16-5,wilfire70,Win
20273,1,fran2vgc,Win
20273,2,narret,Win
20273,3,wilfire70,Win
20273,4,ikerdds,Win
20273,5,kera,Win
20273,6,kotomi,Win
20273,7,cicciott,Win
20273,T16-1,costagg,Loss
20274,1,guillem,Win
20274,2,sunroom,Win
20274,3,z0mog,Loss
20274,4,prolegenz,Win
20274,5,busha,Win
20274,6,penglin,Win
20274,7,kotomi,Win
20274,T16-5,joedapr0,Loss
20275,1,joanpa03,Win
20275,2,joedapr0,Win
20275,3,dansan,Win
20275,4,kotomi,Loss
20275,5,sala335,Win
20275,6,gidudai,Win
20275,7,kera,Win
20275,T16-3,samubl,Loss
20276,1,emilius3000,Win
20276,2,soyelgunzo,Win
20276,3,gidudai,Win
20276,4,rikku,Win
20276,5,z0mog,Loss
20276,6,bigmikeog,Win
20276,7,fedecampovgc,Loss
20276,T16-8,vovomaxben10,Loss
20277,1,johngrace,Win
20277,2,luca,Win
20277,3,cicciott,Loss
20277,4,bastiblitz,Win
20277,5,pavelcito,Win
20277,6,sunroom,Win
20277,7,coldinglight,Loss
20277,T16-2,gidudai,Loss
20278,1,daniele,Win
20278,2,tongo21,Win
20278,3,ikerdds,Loss
20278,4,shabarai,Loss
20278,5,prolegenz,Win
20278,6,adrigame,Win
20278,7,jassiel,Win
20278,T16-6,kotomi,Loss
20279,1,adrigame,Win
20279,2,jassiel,Loss
20279,3,doomnik,Win
20279,4,joanpa03,Win
20279,5,thexich,Win
20279,6,coldinglight,Loss
20279,7,penglin,Win
20279,T16-4,cicciott,Loss
20280,1,hellraiser,Win
20280,2,gidudai,Loss
20280,3,busha,Loss
20280,4,kappamarus,Win
20280,5,guillem,Win
20280,6,mrpenguin93,Win
20280,7,rikku,Win
20280,T16-7,coldinglight,Loss
20281,1,samubl,Win
20281,2,jayballester,Win
20281,3,coldinglight,Loss
20281,4,soyelgunzo,Win
20281,5,rikku,Win
20281,6,cicciott,Loss
20281,7,bastiblitz,Loss
20282,1,doomnik,Win
20282,2,pedrovgc21,Win
20282,3,bigmikeog,Win
20282,4,cicciott,Win
20282,5,kotomi,Loss
20282,6,wilfire70,Loss
20282,7,jayballester,Loss
20283,1,stonestormvgc,Win
20283,2,wilfire70,Loss
20283,3,michaelderbeste,Win
20283,4,tongo21,Win
20283,5,samubl,Win
20283,6,shabarai,Loss
20283,7,gidudai,Loss
20284,1,cicciott,Loss
20284,2,rayan_10,Win
20284,3,vovomaxben10,Win
20284,4,wilfire70,Loss
20284,5,bastiblitz,Loss
20284,6,mattderu5784556,Win
20284,7,jarim,Win
20285,1,jarim,Win
20285,2,sword,Win
20285,3,fedecampovgc,Loss
20285,4,pedrovgc21,Loss
20285,5,madmosca,Win
20285,6,tongo21,Win
20285,7,costagg,Loss
20286,1,parrobot,Win
20286,2,pavelcito,Win
20286,3,soda90vgc,Win
20286,4,kera,Loss
20286,5,jassiel,Loss
20286,6,busha,Win
20286,7,lelebrg,Loss
20287,1,costagg,Win
20287,2,manu96,Win
20287,3,rikku,Loss
20287,4,samubl,Loss
20287,5,daniele,Win
20287,6,vovomaxben10,Loss
20287,7,madmosca,Win
20288,1,peprayo25,Win
20288,2,bastiblitz,Loss
20288,3,daniele,Win
20288,4,sunroom,Loss
20288,5,johngrace,Win
20288,6,dansan,Loss
20288,7,sala335,Win
20289,1,rayan_10,Win
20289,2,dansan,Loss
20289,3,1dayy,Win
20289,4,gidudai,Loss
20289,5,soyelgunzo,Win
20289,6,sala335,Win
20289,7,vovomaxben10,Loss
20290,1,coldinglight,Loss
20290,2,guillem,Loss
20290,3,theredfury08,Win
20290,4,sergiopw23,Win
20290,5,jordi10,Win
20290,6,lenvgc,Win
20290,7,samubl,Loss
20291,1,1dayy,Win
20291,2,michaelderbeste,Win
20291,3,bastiblitz,Win
20291,4,z0mog,Loss
20291,5,cicciott,Loss
20292,1,ren95,Win
20292,2,cicciott,Loss
20292,3,lelebrg,Win
20292,4,johngrace,Win
20292,5,wilfire70,Loss
20292,6,rikku,Loss
20293,1,madmosca,Win
20293,2,rikku,Loss
20293,3,manu96,Win
20293,4,coldinglight,Win
20293,5,shabarai,Loss
20293,6,costagg,Loss
20294,1,lenvgc,Loss
20294,2,adrigame,Win
20294,3,emilius3000,Win
20294,4,peprayo25,Win
20294,5,gidudai,Loss
20294,6,lelebrg,Loss
20294,7,joedapr0,Loss
20295,1,nic3003,Win
20295,2,penglin,Loss
20295,3,ren95,Win
20295,4,dansan,Win
20295,5,coldinglight,Loss
20295,6,joedapr0,Loss
20296,1,andrewswho,Win
20296,2,kotomi,Loss
20296,3,penglin,Loss
20296,4,shellslayer,Win
20296,5,fran2vgc,Win
20296,6,kera,Loss
20297,1,kappamarus,Loss
20297,2,stonestormvgc,Win
20297,3,luca,Win
20297,4,narret,Win
20297,5,fedecampovgc,Loss
20297,6,sword,Loss
20297,7,tongo21,Loss
20298,1,narret,Loss
20298,2,hellraiser,Win
20298,3,sergiopw23,Win
20298,4,jordi10,Win
20298,5,jayballester,Loss
20298,6,samubl,Loss
20299,1,jayballester,Loss
20299,2,mrpenguin93,Loss
20299,3,elfullbuster,Loss
20299,4,adriamontero,Win
20299,5,efravgc,Win
20299,6,bastiblitz,Loss
20299,7,gabros010,Win
20300,1,dansan,Loss
20300,2,peprayo25,Loss
20300,3,madmosca,Loss
20300,4,gabros010,Win
20300,5,manu96,Win
20300,6,jordi10,Win
20300,7,prolegenz,Loss
20301,1,mrpenguin93,Win
20301,2,daniele,Loss
20301,3,narret,Loss
20301,4,parrobot,Win
20301,5,elfullbuster,Win
20301,6,fiiveevgc,Loss
20302,1,thexich,Win
20302,2,z0mog,Loss
20302,3,lenvgc,Win
20302,4,sala335,Loss
20302,5,vovomaxben10,Loss
20303,1,fedecampovgc,Loss
20303,2,madmosca,Win
20303,3,efravgc,Win
20303,4,jayballester,Loss
20303,5,joedapr0,Loss
20304,1,wilfire70,Loss
20304,2,fiiveevgc,Win
20304,3,soyelgunzo,Loss
20304,4,ren95,Win
20304,5,lelebrg,Loss
20305,1,shabarai,Loss
20305,2,mattderu5784556,Win
20305,3,joedapr0,Win
20305,4,busha,Loss
20305,5,tongo21,Loss
20306,1,mattderu5784556,Win
20306,2,kera,Loss
20306,3,guillem,Win
20306,4,jassiel,Loss
20306,5,sword,Loss
20307,DROP,DROP,DROP
20307,2,kappamarus,Win
20307,3,kotomi,Loss
20307,4,thexich,Loss
20307,5,fiiveevgc,Loss
20307,6,jarim,Loss
20308,1,tongo21,Loss
20308,2,jarim,Win
20308,3,kappamarus,Win
20308,4,mrpenguin93,Loss
20308,5,costagg,Loss
20309,1,z0mog,Loss
20309,2,emilius3000,Loss
20309,3,stonestormvgc,Win
20309,4,hellraiser,Win
20309,5,bigmikeog,Loss
20310,1,bastiblitz,Loss
20310,2,lenvgc,Win
20310,3,tongo21,Loss
20310,4,mattderu5784556,Win
20310,5,soda90vgc,Loss
20310,6,gabros010,Loss
20310,7,shellslayer,Loss
20311,1,pavelcito,Loss
20311,2,joanpa03,Loss
20311,3,jarim,Win
20311,4,1dayy,Win
20311,5,dansan,Loss
20311,6,manu96,Loss
20311,7,soda90vgc,Loss
20312,1,vovomaxben10,Loss
20312,2,sergiopw23,Loss
20312,3,adrigame,Win
20312,4,nic3003,Win
20312,5,lenvgc,Loss
20313,1,luca,Loss
20313,2,samubl,Loss
20313,3,mattderu5784556,Loss
20313,4,jarim,Loss
20313,DROP,DROP,DROP
20313,6,daniele,Win
20313,7,adrigame,Loss
20314,1,manu96,Loss
20314,2,costagg,Win
20314,3,rayan_10,Loss
20314,4,bigmikeog,Loss
20314,5,mattderu5784556,Loss
20314,DROP,DROP,DROP
20314,7,daniele,Loss
20315,1,shellslayer,Win
20315,2,soda90vgc,Loss
20315,3,pavelcito,Loss
20315,4,rayan_10,Win
20315,5,jarim,Loss
20315,6,madmosca,Loss
20316,1,penglin,Loss
20316,2,nic3003,Win
20316,3,jayballester,Loss
20316,4,costagg,Loss
20317,1,joedapr0,Loss
20317,2,elfullbuster,Win
20317,3,thexich,Loss
20317,4,fiiveevgc,Loss
20318,1,bigmikeog,Loss
20318,2,parrobot,Win
20318,3,samubl,Loss
20318,4,vovomaxben10,Loss
20319,1,kera,Loss
20319,2,fran2vgc,Win
20319,3,mrpenguin93,Loss
20320,1,gidudai,Loss
20320,2,adriamontero,Win
20320,3,joanpa03,Loss
20320,4,joedapr0,Loss
20320,5,adrigame,Loss
20321,1,gabros010,Win
20321,2,shabarai,Loss
20321,3,sala335,Loss
20322,1,theredfury08,Win
20322,2,ikerdds,Loss
20322,3,sunroom,Loss
20323,1,sala335,Win
20323,2,jordi10,Loss
20323,3,peprayo25,Loss
20323,4,lelebrg,Loss
20324,1,busha,Loss
20324,DROP,DROP,DROP
20324,3,pedrovgc21,Loss
20324,4,guillem,Loss
20325,1,sword,Loss
20325,2,prolegenz,Loss
20325,3,shellslayer,Win
20325,4,manu96,Loss
20326,1,ikerdds,Loss
20326,2,theredfury08,Win
20326,3,sword,Loss
20326,4,madmosca,Loss
20327,1,rikku,Loss
20327,2,andrewswho,Loss
20327,3,adriamontero,Win
20327,4,lenvgc,Loss
20328,1,pedrovgc21,Loss
20328,2,doomnik,Loss
20328,DROP,DROP,DROP
20328,4,elfullbuster,Loss
20329,1,soyelgunzo,Loss
20329,2,johngrace,Loss
20329,3,gabros010,Win
20329,4,daniele,Loss
20329,5,shellslayer,Loss
20329,6,prolegenz,Loss
20330,1,lelebrg,Loss
20330,2,thexich,Loss
20330,3,costagg,Loss
20330,4,fran2vgc,Loss
20331,1,sunroom,Loss
20331,2,sala335,Loss
20331,3,fran2vgc,Loss
20332,1,kotomi,Loss
20332,2,efravgc,Loss
20332,3,parrobot,Loss
20332,4,adrigame,Loss
20333,1,michaelderbeste,Loss
20333,2,1dayy,Loss
20333,3,fiiveevgc,Loss
20334,1,reggz13,Win
20334,2,christianvgc15,Win
20334,3,jocan,Win
20334,4,andreyy,Loss
20334,5,pokeknight,Win
20334,6,tviewier,Loss
20334,T8-4,aldrich,Win
20334,T2-1,andreyy,Win
20334,T4-2,jhinting,Win
20335,1,ninjadamon,Win
20335,2,tviewier,Win
20335,3,knigthgamer,Win
20335,4,benjirz9,Win
20335,5,jhinting,Win
20335,6,aldrich,Loss
20335,T8-1,pokeknight,Win
20335,T4-1,tviewier,Win
20335,T2-1,benjirz9,Loss
20336,1,pokeknight,Win
20336,2,shocolate,Win
20336,3,aldrich,Win
20336,4,rayquazakingdom,Win
20336,5,andreyy,Loss
20336,6,wpinkiepiee,Win
20336,T8-3,wpinkiepiee,Win
20336,T4-2,benjirz9,Loss
20337,1,blackjs12,Win
20337,2,andreyy,Loss
20337,3,pokeknight,Loss
20337,4,juniflow,Win
20337,5,paliq,Win
20337,6,benjirz9,Win
20337,T4-1,andreyy,Loss
20337,T8-2,andy,Win
20338,1,breezyvgc,Win
20338,2,usagifoo,Win
20338,3,jhinting,Loss
20338,4,slowboho,Win
20338,5,jocan,Win
20338,6,andreyy,Win
20338,T8-4,benjirz9,Loss
20339,1,molinavgc,Win
20339,2,wpinkiepiee,Loss
20339,3,bartcr0987,Win
20339,4,knigthgamer,Win
20339,5,vgc19josh,Win
20339,6,martinique,Win
20339,T8-2,tviewier,Loss
20340,DROP,DROP,DROP
20340,2,andy,Win
20340,3,rayquazakingdom,Loss
20340,4,christianvgc15,Win
20340,5,praye,Win
20340,6,jhinting,Loss
20340,T8-3,jhinting,Loss
20341,1,jhinting,Loss
20341,2,paliq,Win
20341,3,tviewier,Win
20341,4,usagifoo,Win
20341,5,benjirz9,Loss
20341,6,vgc19josh,Win
20341,T8-1,andreyy,Loss
20342,1,paliq,Win
20342,2,diasem,Win
20342,3,benjirz9,Loss
20342,4,blackjs12,Win
20342,5,aldrich,Loss
20342,6,juniflow,Win
20343,1,tviewier,Loss
20343,2,juniflow,Win
20343,3,bonez1435,Win
20343,4,jocan,Loss
20343,5,usagifoo,Win
20343,6,mrcoopertv,Win
20344,1,praye,Loss
20344,2,molinavgc,Win
20344,3,phamtonevil61,Win
20344,4,azunkurone,Win
20344,5,rayquazakingdom,Win
20344,6,andy,Loss
20345,1,shocolate,Loss
20345,2,periko,Win
20345,3,slowboho,Win
20345,4,martinique,Loss
20345,5,christianvgc15,Win
20345,6,praye,Win
20346,1,rayquazakingdom,Loss
20346,2,ninjadamon,Loss
20346,3,periko,Win
20346,4,samuvgc93,Win
20346,5,phamtonevil61,Win
20346,6,slowboho,Win
20347,DROP,DROP,DROP
20347,DROP,DROP,DROP
20347,3,samuvgc93,Win
20347,4,breezyvgc,Win
20347,5,knigthgamer,Win
20347,6,rayquazakingdom,Win
20348,1,jotersonvgc,Win
20348,2,vgc19josh,Win
20348,3,wpinkiepiee,Win
20348,4,jhinting,Loss
20348,5,martinique,Loss
20348,6,soul1,Loss
20349,1,greg_elgeek,Win
20349,2,praye,Win
20349,3,azunkurone,Loss
20349,4,aldrich,Loss
20349,5,ninjadamon,Win
20349,6,jotersonvgc,Loss
20350,1,xrickx,Win
20350,2,bonez1435,Win
20350,3,andreyy,Loss
20350,4,andy,Loss
20350,5,soul1,Loss
20350,6,christianvgc15,Win
20351,1,phamtonevil61,Win
20351,2,rayquazakingdom,Loss
20351,3,mrcoopertv,Win
20351,4,praye,Win
20351,5,andy,Loss
20351,6,pokeknight,Loss
20352,1,andreyy,Loss
20352,2,jotersonvgc,Win
20352,3,s1r_sweepsalot,Loss
20352,4,molinavgc,Win
20352,5,slowboho,Loss
20352,6,paliq,Win
20353,1,ez10,Win
20353,2,blackjs12,Loss
20353,3,greg_elgeek,Win
20353,4,tviewier,Loss
20353,5,s1r_sweepsalot,Win
20353,6,jocan,Loss
20354,1,christianvgc15,Loss
20354,2,azunkurone,Loss
20354,3,jotersonvgc,Loss
20354,4,xrickx,Win
20354,5,molinavgc,Win
20354,6,usagifoo,Win
20355,1,diasem,Loss
20355,2,breezyvgc,Win
20355,3,vgc19josh,Loss
20355,4,greg_elgeek,Win
20355,5,shocolate,Win
20355,6,blackjs12,Loss
20356,1,samuvgc93,Win
20356,2,aldrich,Loss
20356,3,shocolate,Win
20356,4,pokeknight,Loss
20356,5,blackjs12,Loss
20356,6,periko,Loss
20357,1,martinique,Win
20357,2,slowboho,Loss
20357,3,amazingmandrew,Win
20357,4,vgc19josh,Loss
20357,5,wpinkiepiee,Loss
20357,6,azunkurone,Loss
20358,1,periko,Win
20358,2,benjirz9,Loss
20358,3,diasem,Win
20358,4,wpinkiepiee,Loss
20358,5,azunkurone,Loss
20358,6,knigthgamer,Loss
20359,1,azunkurone,Win
20359,2,jhinting,Loss
20359,3,usagifoo,Loss
20359,4,bartcr0987,Win
20359,5,mrcoopertv,Loss
20360,1,jocan,Loss
20360,2,pokeknight,Loss
20360,3,reggz13,Win
20360,4,diasem,Win
20360,5,tviewier,Loss
20360,6,ninjadamon,Loss
20361,1,usagifoo,Loss
20361,2,greg_elgeek,Loss
20361,3,soul1,Loss
20361,4,jotersonvgc,Loss
20361,5,xrickx,Win
20361,6,bartcr0987,Win
20362,DROP,DROP,DROP
20362,2,amazingmandrew,Loss
20362,3,ninjadamon,Win
20362,4,phamtonevil61,Win
20362,5,juniflow,Loss
20363,1,slowboho,Loss
20363,2,samuvgc93,Win
20363,3,juniflow,Loss
20363,4,mrcoopertv,Loss
20363,5,bartcr0987,Win
20363,6,phamtonevil61,Loss
20364,1,andy,Loss
20364,2,martinique,Loss
20364,DROP,DROP,DROP
20364,4,ninjadamon,Loss
20364,5,periko,Loss
20365,1,aldrich,Loss
20365,2,mrcoopertv,Loss
20365,3,xrickx,Win
20365,4,soul1,Loss
20366,1,bartcr0987,Win
20366,2,knigthgamer,Loss
20366,3,blackjs12,Loss
20367,1,vgc19josh,Loss
20367,2,reggz13,Win
20367,3,martinique,Loss
20367,4,s1r_sweepsalot,Loss
20367,5,jotersonvgc,Loss
20367,6,greg_elgeek,Loss
20368,1,mrcoopertv,Win
